CNES - Recursos Físicos - Hospitalar - Leitos de internação - Brasil
Quantidade existente por Município e Ano/mês compet.
Período:2024
"Município";"2024/Jan";"2024/Fev";"2024/Mar";"2024/Abr";"2024/Mai";"2024/Jun";"2024/Jul";"2024/Ago";"2024/Set";"2024/Out";"2024/Nov";"2024/Dez"
"270030 ARAPIRACA";1164;1132;1132;1136;1136;1136;1136;1052;1052;1066;1066;1066
"270040 ATALAIA";44;44;44;44;44;44;44;44;44;44;44;44
"270070 BATALHA";35;35;35;35;35;35;35;35;35;35;35;35
"270100 BOCA DA MATA";14;14;14;14;14;14;14;14;14;14;14;14
"270120 CACIMBINHAS";3;3;3;3;3;3;3;3;3;3;3;3
"270130 CAJUEIRO";26;26;26;26;26;26;26;26;26;26;26;26
"270140 CAMPO ALEGRE";27;27;27;27;27;27;27;25;25;25;25;25
"270170 CAPELA";50;50;50;50;50;50;50;50;50;50;50;50
"270210 COLONIA LEOPOLDINA";33;33;33;33;33;33;33;33;33;33;33;33
"270230 CORURIPE";341;341;341;341;341;341;341;341;341;341;341;421
"270235 CRAIBAS";8;8;8;8;8;8;8;8;8;8;8;8
"270240 DELMIRO GOUVEIA";86;86;86;86;86;86;86;86;86;86;86;86
"270280 FLEXEIRAS";15;15;15;15;15;15;15;15;15;15;15;15
"270290 GIRAU DO PONCIANO";48;48;48;48;48;48;48;48;48;48;48;48
"270300 IBATEGUARA";3;3;3;3;3;3;3;3;3;3;3;3
"270310 IGACI";14;14;14;14;14;14;14;14;14;14;14;14
"270380 JOAQUIM GOMES";50;50;50;50;50;50;50;50;50;50;50;50
"270400 JUNQUEIRO";35;35;35;35;35;35;35;35;35;35;35;35
"270410 LAGOA DA CANOA";3;3;3;3;3;3;3;3;3;3;3;3
"270420 LIMOEIRO DE ANADIA";14;14;14;14;14;14;14;14;14;14;14;14
"270430 MACEIO";3065;3103;3098;3098;3098;3031;3062;3083;3130;3130;3130;3130
"270440 MAJOR ISIDORO";31;31;31;31;31;31;31;31;31;31;31;31
"270450 MARAGOGI";4;4;4;4;4;4;4;4;4;4;4;4
"270470 MARECHAL DEODORO";3;3;3;3;3;3;3;3;3;3;3;3
"270500 MATA GRANDE";36;36;36;36;36;36;36;36;36;36;36;36
"270510 MATRIZ DE CAMARAGIBE";24;24;24;24;24;24;24;24;24;24;24;24
"270550 MURICI";53;53;53;53;53;53;53;53;53;53;53;53
"270570 OLHO D'AGUA DAS FLORES";47;47;47;47;47;47;47;47;47;47;47;47
"270630 PALMEIRA DOS INDIOS";113;113;113;113;113;113;113;113;113;113;113;113
"270640 PAO DE ACUCAR";52;52;52;52;52;52;52;52;52;52;52;52
"270660 PAULO JACINTO";16;16;16;16;16;16;16;16;16;16;16;16
"270670 PENEDO";109;109;109;109;109;109;109;109;109;109;109;109
"270680 PIACABUCU";18;18;18;18;18;18;18;18;18;18;18;18
"270690 PILAR";50;50;50;50;50;50;50;50;50;50;50;50
"270710 PIRANHAS";42;42;42;42;42;42;42;42;42;42;42;42
"270730 PORTO CALVO";144;144;144;144;144;144;144;144;144;144;144;144
"270760 QUEBRANGULO";28;28;28;28;28;28;28;28;28;28;28;28
"270770 RIO LARGO";81;81;81;81;81;81;81;81;81;81;81;81
"270800 SANTANA DO IPANEMA";119;119;119;119;119;119;119;119;119;119;119;119
"270820 SAO BRAS";3;3;3;3;3;3;3;3;3;3;3;3
"270830 SAO JOSE DA LAJE";50;50;50;50;50;50;50;50;50;50;50;50
"270840 SAO JOSE DA TAPERA";31;31;31;31;31;31;31;31;31;31;31;31
"270850 SAO LUIS DO QUITUNDE";27;27;27;27;27;27;27;27;27;27;27;27
"270860 SAO MIGUEL DOS CAMPOS";124;124;124;124;124;124;127;127;127;127;127;127
"270880 SAO SEBASTIAO";6;6;6;6;6;6;6;6;6;6;6;6
"270890 SATUBA";-;-;-;-;-;-;-;-;32;32;32;32
"270910 TAQUARANA";1;1;1;1;1;1;1;1;1;1;1;1
"270915 TEOTONIO VILELA";68;68;68;68;68;68;68;68;68;68;68;68
"270920 TRAIPU";20;20;20;20;20;20;20;20;20;20;20;20
"270930 UNIAO DOS PALMARES";122;119;113;113;113;113;113;113;113;113;113;113
"270940 VICOSA";40;40;40;40;40;40;40;40;40;40;40;40
"280020 AQUIDABA";32;32;32;32;32;32;32;32;32;32;32;32
"280030 ARACAJU";2167;2167;2167;2167;2167;2179;2192;2173;2193;2185;2203;2213
"280067 BOQUIM";18;18;18;18;18;18;18;18;18;18;18;18
"280120 CANINDE DE SAO FRANCISCO";20;20;20;20;20;20;20;20;20;20;20;20
"280130 CAPELA";78;78;78;78;78;78;78;78;78;78;78;78
"280140 CARIRA";1;1;1;1;1;1;1;1;1;1;1;1
"280210 ESTANCIA";189;189;189;189;189;189;189;189;189;189;189;189
"280230 FREI PAULO";1;1;1;1;1;1;1;1;1;1;1;1
"280290 ITABAIANA";159;159;159;159;159;159;159;159;159;159;159;159
"280300 ITABAIANINHA";31;31;31;31;31;31;31;31;31;31;31;31
"280340 JAPOATA";21;21;21;21;21;21;21;21;21;21;21;21
"280350 LAGARTO";196;196;196;196;235;235;224;224;224;224;224;224
"280360 LARANJEIRAS";1;1;1;1;1;1;1;1;1;1;1;1
"280450 NOSSA SENHORA DA GLORIA";58;58;58;58;58;58;59;59;59;59;67;67
"280480 NOSSA SENHORA DO SOCORRO";48;48;48;48;48;48;48;48;48;48;48;48
"280540 POCO REDONDO";18;18;18;18;18;18;18;18;18;18;18;18
"280570 PROPRIA";53;53;53;53;53;53;53;53;53;53;53;53
"280580 RIACHAO DO DANTAS";1;1;1;1;1;1;1;1;1;1;1;1
"280590 RIACHUELO";56;56;56;56;56;56;56;56;56;56;56;56
"280610 ROSARIO DO CATETE";13;13;13;13;13;13;13;13;13;13;13;13
"280670 SAO CRISTOVAO";41;41;41;41;41;41;41;41;41;41;41;41
"280710 SIMAO DIAS";21;21;21;21;21;21;21;21;21;21;21;21
"290010 ABAIRA";9;9;9;9;9;9;9;9;9;9;9;9
"290020 ABARE";25;25;25;25;25;25;25;25;25;25;25;25
"290030 ACAJUTIBA";8;8;8;8;8;8;8;8;8;8;8;8
"290035 ADUSTINA";12;12;12;12;12;12;12;12;12;12;12;12
"290040 AGUA FRIA";20;20;20;20;20;20;20;20;20;20;20;20
"290050 ERICO CARDOSO";9;9;9;9;9;9;9;9;9;9;9;9
"290070 ALAGOINHAS";222;222;222;233;233;233;233;253;274;274;274;274
"290080 ALCOBACA";62;62;62;62;62;62;62;62;62;62;62;62
"290100 AMARGOSA";69;69;69;69;69;69;69;69;69;69;69;69
"290110 AMELIA RODRIGUES";16;16;16;16;16;16;16;16;16;16;16;16
"290115 AMERICA DOURADA";26;26;26;26;26;26;26;26;26;26;26;26
"290120 ANAGE";33;33;33;33;33;33;33;33;33;33;33;33
"290130 ANDARAI";32;32;32;32;32;32;32;32;32;32;32;32
"290135 ANDORINHA";23;23;23;23;23;23;23;23;23;23;23;23
"290140 ANGICAL";6;6;6;6;6;6;6;6;6;6;6;6
"290150 ANGUERA";12;12;12;12;12;12;12;12;12;12;12;12
"290160 ANTAS";129;129;129;129;129;129;129;129;129;129;129;129
"290180 ANTONIO GONCALVES";-;-;-;-;-;-;-;-;-;3;3;3
"290190 APORA";1;1;1;1;1;1;1;1;1;1;1;1
"290200 ARACATU";33;33;33;33;33;33;33;33;33;33;33;33
"290205 ARACAS";23;23;23;23;23;23;23;23;23;23;23;23
"290210 ARACI";60;60;60;60;60;60;60;60;60;60;60;60
"290240 AURELINO LEAL";40;40;40;40;40;40;40;40;40;40;40;40
"290250 BAIANOPOLIS";28;28;28;28;28;28;28;28;28;28;28;28
"290260 BAIXA GRANDE";45;45;45;45;45;45;45;45;45;43;43;43
"290270 BARRA";103;103;103;103;103;103;103;103;103;103;103;103
"290280 BARRA DA ESTIVA";65;65;65;65;65;65;65;65;65;65;65;65
"290290 BARRA DO CHOCA";32;32;32;32;32;32;32;32;32;32;32;32
"290300 BARRA DO MENDES";26;26;26;26;26;26;26;26;26;26;26;26
"290320 BARREIRAS";460;460;460;460;460;460;743;610;605;605;605;605
"290323 BARRO ALTO";23;23;23;23;23;23;23;23;23;23;23;23
"290327 BARROCAS";29;29;29;29;29;29;29;29;29;29;29;29
"290330 BARRO PRETO";9;9;9;9;9;9;9;9;9;9;9;9
"290340 BELMONTE";40;40;40;40;40;40;40;40;40;40;40;40
"290350 BELO CAMPO";51;51;51;51;51;51;51;51;51;51;51;51
"290360 BIRITINGA";14;14;14;14;14;14;14;14;14;14;14;14
"290380 BOA VISTA DO TUPIM";14;14;14;14;14;14;14;14;14;14;14;14
"290390 BOM JESUS DA LAPA";122;122;122;122;122;122;127;127;127;127;127;127
"290395 BOM JESUS DA SERRA";28;28;28;28;28;28;28;28;28;28;28;28
"290400 BONINAL";24;24;24;24;24;24;24;24;24;24;24;24
"290405 BONITO";16;16;16;16;16;16;16;16;16;16;16;16
"290410 BOQUIRA";23;23;23;23;23;23;23;23;23;23;23;23
"290420 BOTUPORA";43;43;43;43;43;43;43;43;43;43;43;43
"290430 BREJOES";19;19;19;19;19;19;19;19;19;19;19;19
"290440 BREJOLANDIA";35;35;35;35;35;18;18;16;16;16;16;16
"290450 BROTAS DE MACAUBAS";15;15;15;15;15;15;15;15;15;15;15;15
"290460 BRUMADO";124;124;124;124;124;124;124;124;124;124;124;124
"290475 BURITIRAMA";20;20;20;20;20;20;20;20;20;20;20;20
"290480 CAATIBA";14;14;14;14;14;14;14;14;14;14;14;14
"290485 CABACEIRAS DO PARAGUACU";1;1;1;1;1;1;1;1;1;1;1;1
"290490 CACHOEIRA";83;83;83;83;83;83;83;83;83;83;83;83
"290500 CACULE";52;52;52;52;52;52;52;52;52;52;52;52
"290510 CAEM";36;36;36;36;36;36;36;36;36;36;36;36
"290520 CAETITE";176;176;176;176;176;176;176;176;176;176;176;176
"290530 CAFARNAUM";33;33;33;33;33;33;33;33;33;33;33;33
"290550 CALDEIRAO GRANDE";39;39;39;39;39;39;39;39;39;39;39;39
"290560 CAMACAN";96;96;96;96;96;96;96;96;96;96;96;96
"290570 CAMACARI";695;710;683;683;683;683;683;683;683;656;658;658
"290580 CAMAMU";17;17;17;17;17;17;17;17;17;17;17;17
"290590 CAMPO ALEGRE DE LOURDES";77;77;77;77;77;77;77;77;77;77;77;77
"290600 CAMPO FORMOSO";74;74;74;74;74;74;74;74;74;79;79;79
"290610 CANAPOLIS";24;24;24;24;24;24;24;24;24;24;24;24
"290620 CANARANA";36;36;36;36;36;36;36;36;36;36;36;36
"290630 CANAVIEIRAS";75;75;75;75;75;75;75;75;75;75;75;75
"290640 CANDEAL";7;7;7;7;7;7;7;7;7;7;7;7
"290650 CANDEIAS";121;121;121;121;121;121;121;116;116;116;116;116
"290660 CANDIBA";37;37;37;37;37;37;37;37;37;37;37;37
"290670 CANDIDO SALES";57;57;57;57;57;57;57;57;57;57;57;57
"290680 CANSANCAO";52;52;52;52;52;52;52;52;52;52;52;52
"290682 CANUDOS";41;41;41;41;41;41;41;41;41;41;41;41
"290685 CAPELA DO ALTO ALEGRE";18;18;18;18;18;18;18;18;18;18;18;18
"290687 CAPIM GROSSO";57;57;57;57;57;57;57;57;57;57;57;57
"290689 CARAIBAS";3;3;3;3;3;3;3;3;3;3;3;3
"290690 CARAVELAS";59;59;59;59;59;59;59;59;59;59;59;59
"290700 CARDEAL DA SILVA";5;5;5;5;5;5;5;5;5;5;5;5
"290710 CARINHANHA";30;30;30;30;30;30;30;30;30;30;30;30
"290720 CASA NOVA";41;41;41;41;41;41;41;41;41;41;41;41
"290730 CASTRO ALVES";30;30;30;30;30;30;30;30;30;30;30;30
"290750 CATU";112;112;112;112;112;112;112;112;112;112;112;112
"290755 CATURAMA";8;8;8;8;8;8;8;8;8;8;8;8
"290760 CENTRAL";42;42;42;42;42;42;42;42;42;42;42;42
"290770 CHORROCHO";15;15;15;15;15;15;15;15;15;15;15;15
"290780 CICERO DANTAS";48;48;48;48;48;48;48;48;48;48;48;48
"290790 CIPO";30;30;30;30;30;30;30;30;30;30;30;30
"290800 COARACI";50;50;50;50;50;50;50;50;50;50;50;50
"290810 COCOS";31;31;31;31;31;31;31;31;31;31;31;31
"290820 CONCEICAO DA FEIRA";9;9;9;9;9;9;9;9;9;9;9;9
"290830 CONCEICAO DO ALMEIDA";32;32;32;32;32;32;32;32;32;32;32;32
"290840 CONCEICAO DO COITE";214;214;214;214;214;214;214;214;214;214;214;214
"290850 CONCEICAO DO JACUIPE";54;54;57;57;57;57;57;57;57;57;57;57
"290860 CONDE";15;15;15;15;15;15;15;15;15;15;15;15
"290870 CONDEUBA";16;16;16;16;16;16;16;16;16;16;16;16
"290890 CORACAO DE MARIA";32;32;32;32;32;32;32;32;32;32;32;32
"290900 CORDEIROS";5;5;5;5;5;5;5;5;5;5;5;5
"290910 CORIBE";37;37;37;37;37;37;37;37;37;37;37;37
"290930 CORRENTINA";40;40;40;40;40;40;40;40;40;40;40;40
"290940 COTEGIPE";12;12;12;12;12;12;12;12;12;12;12;12
"290950 CRAVOLANDIA";24;24;24;24;24;24;24;24;24;24;24;24
"290960 CRISOPOLIS";23;23;23;23;23;23;20;20;20;20;20;20
"290970 CRISTOPOLIS";69;69;69;69;69;69;69;69;69;69;69;69
"290980 CRUZ DAS ALMAS";118;118;118;118;118;118;118;118;118;118;118;118
"290990 CURACA";26;26;26;26;26;26;26;26;26;26;26;26
"291005 DIAS D'AVILA";94;94;94;94;94;94;94;94;94;94;94;94
"291010 DOM BASILIO";19;19;19;19;19;19;19;19;19;19;19;19
"291030 ELISIO MEDRADO";12;12;12;12;12;12;12;12;12;12;12;12
"291040 ENCRUZILHADA";49;49;49;49;49;49;49;49;49;49;49;49
"291050 ENTRE RIOS";30;30;30;30;30;30;30;30;30;30;30;30
"291060 ESPLANADA";74;74;74;74;74;74;74;74;74;74;74;74
"291070 EUCLIDES DA CUNHA";71;71;71;71;71;71;71;71;71;71;71;71
"291072 EUNAPOLIS";208;213;213;213;242;242;242;242;242;242;242;242
"291077 FEIRA DA MATA";11;11;11;11;11;11;11;11;11;11;11;11
"291080 FEIRA DE SANTANA";1616;1616;1673;1673;1673;1675;1663;1746;1753;1748;1747;1747
"291085 FILADELFIA";31;31;31;31;31;31;31;31;31;31;31;31
"291110 FORMOSA DO RIO PRETO";29;29;29;29;29;29;29;29;29;29;29;29
"291120 GANDU";54;54;54;54;54;54;44;44;44;44;44;44
"291130 GENTIO DO OURO";18;18;18;18;18;18;18;18;18;18;18;18
"291140 GLORIA";-;-;-;-;-;5;5;5;5;5;5;5
"291150 GONGOGI";5;5;5;5;5;5;5;5;5;5;5;5
"291160 GOVERNADOR MANGABEIRA";42;42;42;42;42;42;42;42;42;42;42;42
"291170 GUANAMBI";265;265;257;257;260;258;258;258;258;258;258;258
"291180 GUARATINGA";26;26;26;26;26;26;26;26;26;26;26;26
"291190 IACU";34;34;34;34;34;34;34;34;34;34;34;34
"291200 IBIASSUCE";34;34;34;34;34;34;34;34;34;34;34;34
"291210 IBICARAI";32;32;32;32;32;32;32;32;32;32;32;32
"291230 IBICUI";21;21;21;21;21;21;21;21;21;21;21;21
"291240 IBIPEBA";44;44;44;44;44;44;44;44;44;44;44;44
"291250 IBIPITANGA";14;14;14;14;14;14;14;14;14;14;14;14
"291260 IBIQUERA";2;2;2;2;2;2;2;2;2;2;2;2
"291270 IBIRAPITANGA";30;30;30;30;30;30;30;30;30;30;30;30
"291280 IBIRAPUA";23;23;23;23;23;23;23;23;23;23;23;23
"291290 IBIRATAIA";60;60;60;60;60;60;60;60;60;60;60;60
"291300 IBITIARA";62;62;62;62;62;62;62;62;62;62;62;62
"291310 IBITITA";49;49;49;49;49;49;49;49;49;49;49;49
"291320 IBOTIRAMA";83;83;83;83;83;83;83;78;78;78;78;78
"291330 ICHU";22;22;22;22;22;22;22;22;22;22;22;22
"291340 IGAPORA";29;29;29;29;29;29;29;29;29;29;29;29
"291345 IGRAPIUNA";8;8;8;8;8;8;8;8;8;8;8;8
"291350 IGUAI";84;84;84;84;84;84;84;84;84;84;84;84
"291360 ILHEUS";626;631;631;631;658;658;658;658;658;658;658;658
"291370 INHAMBUPE";50;50;50;50;50;50;50;50;50;50;50;50
"291380 IPECAETA";9;9;9;9;9;9;9;9;9;9;9;9
"291390 IPIAU";131;131;131;131;131;131;131;134;134;134;134;134
"291400 IPIRA";49;49;49;49;49;49;49;49;49;49;49;49
"291410 IPUPIARA";24;24;24;24;24;24;24;24;24;24;24;24
"291420 IRAJUBA";29;29;29;29;29;29;29;29;29;29;29;29
"291430 IRAMAIA";16;16;16;16;16;16;16;16;16;16;16;16
"291440 IRAQUARA";47;47;47;47;47;47;47;47;47;47;47;47
"291450 IRARA";33;33;33;33;33;33;34;34;34;34;34;34
"291460 IRECE";262;262;262;248;258;258;258;258;258;258;258;258
"291465 ITABELA";46;46;46;46;46;46;46;46;46;46;46;46
"291470 ITABERABA";215;215;215;215;215;215;215;215;215;215;215;215
"291480 ITABUNA";605;605;605;605;605;605;605;605;605;605;605;605
"291490 ITACARE";61;61;61;61;61;61;61;61;61;61;61;61
"291500 ITAETE";11;11;11;11;11;11;11;11;11;11;11;11
"291510 ITAGI";8;8;8;8;8;8;8;8;8;8;8;8
"291520 ITAGIBA";5;5;-;-;-;-;-;-;-;-;-;-
"291530 ITAGIMIRIM";20;20;20;20;20;20;20;20;20;20;20;20
"291535 ITAGUACU DA BAHIA";24;24;24;24;24;24;24;24;24;24;24;24
"291540 ITAJU DO COLONIA";12;12;12;12;12;12;12;12;12;12;12;12
"291550 ITAJUIPE";60;60;60;60;60;60;60;60;60;60;60;60
"291560 ITAMARAJU";84;84;84;84;84;84;84;84;84;84;84;84
"291580 ITAMBE";50;50;50;50;50;50;50;50;50;50;50;50
"291600 ITANHEM";54;54;54;54;54;54;54;54;54;54;54;54
"291610 ITAPARICA";52;52;52;52;52;52;52;52;52;52;52;52
"291630 ITAPEBI";12;12;12;12;12;12;12;12;12;12;12;12
"291640 ITAPETINGA";130;130;130;130;130;166;166;153;153;153;154;154
"291650 ITAPICURU";57;57;57;57;57;57;57;57;57;57;57;57
"291660 ITAPITANGA";16;16;16;16;16;16;16;16;16;16;16;16
"291670 ITAQUARA";19;19;19;19;19;19;19;19;19;19;19;19
"291680 ITARANTIM";30;30;30;30;30;30;30;30;30;30;30;30
"291685 ITATIM";12;12;12;12;12;12;12;12;12;12;12;12
"291690 ITIRUCU";85;85;85;85;85;85;85;85;85;85;85;85
"291700 ITIUBA";40;40;40;40;40;40;40;40;40;40;40;40
"291710 ITORORO";41;41;41;41;41;41;41;41;41;41;41;41
"291720 ITUACU";24;24;24;24;24;24;24;24;24;24;24;24
"291730 ITUBERA";33;33;33;33;33;33;33;33;33;33;33;33
"291733 IUIU";14;14;14;14;14;14;14;14;14;14;14;14
"291735 JABORANDI";30;30;30;30;30;30;30;30;30;30;30;30
"291740 JACARACI";30;30;30;30;30;30;30;30;30;30;30;30
"291750 JACOBINA";132;132;132;132;132;132;162;162;162;162;162;143
"291760 JAGUAQUARA";117;117;117;117;117;117;117;117;117;117;117;117
"291770 JAGUARARI";32;32;32;32;54;54;54;54;54;54;54;57
"291800 JEQUIE";658;658;661;661;661;649;652;649;649;652;652;652
"291810 JEREMOABO";31;31;31;31;31;31;31;31;31;31;31;31
"291820 JIQUIRICA";30;30;30;30;30;30;30;30;30;30;30;30
"291830 JITAUNA";14;14;14;14;14;14;14;14;14;14;14;14
"291835 JOAO DOURADO";32;32;32;32;32;32;32;32;32;32;32;32
"291840 JUAZEIRO";639;639;639;623;623;623;533;533;533;522;522;522
"291845 JUCURUCU";24;24;24;24;24;24;24;24;24;24;24;24
"291850 JUSSARA";31;31;31;31;31;31;31;31;31;31;20;20
"291855 JUSSARI";37;37;37;37;37;37;37;37;37;37;37;37
"291860 JUSSIAPE";16;16;16;16;16;16;16;16;16;16;16;16
"291875 LAGOA REAL";17;17;17;17;17;17;17;17;17;17;17;17
"291880 LAJE";41;41;41;41;41;41;41;41;41;41;41;41
"291890 LAJEDAO";-;-;-;-;-;-;5;5;5;5;5;5
"291905 LAJEDO DO TABOCAL";27;27;27;27;27;27;27;27;27;27;27;27
"291910 LAMARAO";7;7;6;6;6;6;6;6;6;6;6;6
"291915 LAPAO";50;50;50;50;50;50;50;50;50;50;50;50
"291920 LAURO DE FREITAS";634;634;634;634;634;634;634;634;634;634;634;639
"291930 LENCOIS";10;10;10;10;10;10;10;10;10;10;10;10
"291940 LICINIO DE ALMEIDA";20;20;20;20;20;20;20;20;20;20;20;20
"291950 LIVRAMENTO DE NOSSA SENHORA";90;90;90;90;90;90;90;90;90;90;90;90
"291955 LUIS EDUARDO MAGALHAES";145;145;145;232;232;232;439;439;439;439;439;359
"291960 MACAJUBA";20;20;20;20;20;20;20;20;20;20;20;20
"291970 MACARANI";27;27;27;27;27;27;27;27;27;27;27;27
"291980 MACAUBAS";80;80;80;80;80;80;80;80;80;80;80;80
"291990 MACURURE";20;20;20;20;20;20;20;20;20;20;20;20
"291992 MADRE DE DEUS";28;28;28;28;28;28;28;28;28;28;28;28
"292000 MAIQUINIQUE";14;14;14;14;14;14;14;14;14;14;14;14
"292010 MAIRI";27;27;27;27;27;27;27;27;27;28;28;27
"292020 MALHADA";21;21;21;21;21;21;21;21;21;21;21;21
"292045 MANSIDAO";8;8;8;8;8;8;8;8;8;8;8;8
"292050 MARACAS";42;42;42;42;42;42;42;42;42;42;42;42
"292060 MARAGOGIPE";14;14;14;14;14;14;14;14;14;14;14;14
"292080 MARCIONILIO SOUZA";19;19;19;19;19;19;19;19;19;19;19;19
"292100 MATA DE SAO JOAO";60;60;60;60;60;60;60;60;60;60;60;60
"292105 MATINA";21;21;21;19;19;19;19;19;19;19;19;19
"292110 MEDEIROS NETO";40;40;40;40;40;40;40;40;40;40;40;40
"292120 MIGUEL CALMON";87;87;87;87;87;87;87;87;87;87;87;87
"292130 MILAGRES";21;21;21;21;21;21;21;21;21;21;21;21
"292140 MIRANGABA";3;3;3;3;3;3;3;3;3;3;3;3
"292150 MONTE SANTO";69;69;69;69;69;69;69;69;69;69;69;69
"292160 MORPARA";8;8;8;8;8;8;1;1;1;1;1;1
"292170 MORRO DO CHAPEU";56;56;56;56;56;56;56;56;56;56;56;56
"292180 MORTUGABA";24;24;24;24;24;24;24;24;24;24;24;24
"292190 MUCUGE";32;32;32;32;32;32;32;32;32;32;32;32
"292200 MUCURI";97;97;97;97;97;97;97;97;97;97;97;97
"292205 MULUNGU DO MORRO";34;34;34;34;34;34;34;34;34;34;34;34
"292210 MUNDO NOVO";32;32;32;32;32;32;32;32;32;32;32;32
"292230 MURITIBA";31;31;31;31;31;31;31;31;31;31;31;31
"292240 MUTUIPE";45;45;45;45;45;45;45;45;45;45;45;45
"292250 NAZARE";50;50;50;50;50;50;50;50;50;50;50;50
"292265 NORDESTINA";30;30;30;30;30;30;30;30;30;30;30;30
"292270 NOVA CANAA";30;30;30;30;30;30;30;30;30;30;30;30
"292273 NOVA FATIMA";15;15;15;15;15;15;15;15;15;15;15;15
"292290 NOVA SOURE";19;19;19;19;19;19;19;19;19;19;19;19
"292300 NOVA VICOSA";64;64;64;64;64;64;64;64;64;64;64;64
"292310 OLINDINA";22;22;22;22;22;37;37;37;37;37;37;37
"292320 OLIVEIRA DOS BREJINHOS";19;19;19;19;19;19;19;19;19;19;19;19
"292330 OURICANGAS";15;15;15;15;15;15;15;15;15;15;15;15
"292335 OUROLANDIA";17;17;17;17;17;17;17;17;17;17;17;17
"292340 PALMAS DE MONTE ALTO";54;54;54;54;54;54;54;54;54;54;54;54
"292360 PARAMIRIM";89;89;89;89;89;89;89;89;89;89;89;89
"292370 PARATINGA";36;36;36;36;36;36;36;36;36;36;36;36
"292380 PARIPIRANGA";21;21;21;21;21;21;21;21;21;21;22;52
"292390 PAU BRASIL";13;13;13;13;13;13;13;13;13;13;13;13
"292400 PAULO AFONSO";281;281;281;281;281;281;286;286;286;286;286;286
"292405 PE DE SERRA";8;8;8;8;8;8;8;8;8;8;8;8
"292430 PIATA";26;26;26;26;26;26;26;26;26;26;26;26
"292440 PILAO ARCADO";30;30;30;30;30;30;30;30;30;30;30;30
"292450 PINDAI";24;24;24;24;24;24;24;24;24;24;24;24
"292460 PINDOBACU";58;58;58;58;58;58;58;58;58;58;58;58
"292465 PINTADAS";15;15;15;15;15;15;15;15;15;15;15;15
"292470 PIRIPA";17;17;17;17;17;17;17;17;17;17;17;17
"292480 PIRITIBA";25;25;25;25;25;25;25;25;25;25;25;25
"292490 PLANALTINO";36;36;36;36;36;36;36;36;36;36;36;36
"292500 PLANALTO";59;59;59;59;59;59;59;59;59;59;59;59
"292510 POCOES";57;57;57;57;57;57;57;57;57;57;57;57
"292520 POJUCA";147;147;147;147;147;147;145;145;145;145;145;145
"292525 PONTO NOVO";37;37;37;37;37;37;37;37;37;37;37;37
"292530 PORTO SEGURO";192;192;192;192;192;207;207;207;207;207;199;199
"292540 POTIRAGUA";21;21;21;21;21;21;21;21;21;21;21;21
"292550 PRADO";42;42;42;42;42;42;42;42;38;38;38;38
"292560 PRESIDENTE DUTRA";17;17;17;17;17;17;17;17;17;17;17;17
"292570 PRESIDENTE JANIO QUADROS";37;37;37;37;37;37;37;37;37;37;37;37
"292575 PRESIDENTE TANCREDO NEVES";17;17;17;17;17;17;17;17;17;17;17;17
"292580 QUEIMADAS";50;58;58;58;58;58;58;58;58;58;58;58
"292590 QUIJINGUE";17;17;17;17;17;17;17;17;17;17;17;17
"292595 RAFAEL JAMBEIRO";22;22;22;22;22;22;22;22;22;22;22;22
"292600 REMANSO";90;90;83;83;83;83;83;83;83;83;83;83
"292610 RETIROLANDIA";24;24;24;24;24;24;24;24;24;24;24;24
"292620 RIACHAO DAS NEVES";29;29;29;29;29;29;29;29;29;29;29;29
"292630 RIACHAO DO JACUIPE";121;121;121;121;121;121;121;121;121;121;123;123
"292640 RIACHO DE SANTANA";59;59;59;59;59;59;59;59;59;59;59;59
"292650 RIBEIRA DO AMPARO";10;10;10;10;10;10;10;10;10;10;10;10
"292660 RIBEIRA DO POMBAL";102;102;102;102;102;102;102;102;102;102;102;102
"292670 RIO DE CONTAS";16;16;16;16;16;16;16;16;16;16;16;16
"292690 RIO DO PIRES";27;27;27;27;27;27;27;27;27;27;27;27
"292700 RIO REAL";57;57;57;57;57;57;57;57;57;57;57;57
"292710 RODELAS";12;12;12;12;12;12;12;12;12;12;-;-
"292720 RUY BARBOSA";120;120;120;120;120;120;120;109;109;105;105;105
"292730 SALINAS DA MARGARIDA";9;9;9;9;9;9;9;9;9;9;9;9
"292740 SALVADOR";8189;8189;8189;8189;8027;8031;8044;8047;8114;8011;7887;7799
"292750 SANTA BARBARA";10;10;10;10;10;10;10;10;10;10;10;10
"292770 SANTA CRUZ CABRALIA";22;22;22;22;22;22;22;22;22;22;22;22
"292790 SANTA INES";41;41;41;41;41;41;41;41;41;41;41;41
"292800 SANTALUZ";112;112;112;111;111;111;111;111;111;111;111;111
"292810 SANTA MARIA DA VITORIA";59;59;59;59;59;59;59;59;59;59;59;59
"292820 SANTANA";36;36;36;36;36;36;36;36;36;36;36;36
"292830 SANTANOPOLIS";13;13;13;13;13;13;13;13;13;13;13;13
"292840 SANTA RITA DE CASSIA";24;24;24;24;24;24;24;24;24;24;24;24
"292850 SANTA TERESINHA";28;28;28;28;28;28;28;28;28;28;28;28
"292860 SANTO AMARO";86;86;86;88;88;88;88;88;88;88;88;88
"292870 SANTO ANTONIO DE JESUS";416;416;416;429;429;429;429;429;429;429;429;429
"292880 SANTO ESTEVAO";85;85;85;85;85;85;85;85;85;85;85;85
"292890 SAO DESIDERIO";30;30;30;30;30;30;30;30;30;30;30;30
